global_test_id,block,context_status,source_context_preference,subcondition_no,subcondition_label,original_item_no,pair_id,block_pair_id,test_unit_no,construction_candidate,preference_in_source_context,prompt_for_surprisal,target_continuation,full_test_sentence,source_prompt_with_context,local_prefix_no_context,notes,row_id,sentence_for_t5,is_contextualized,is_contextless,gold_is_nonpreferred,gold_is_preferred,t5_corrected,t5_details,t5_num_reported_edits,input_norm,t5_corrected_norm,t5_raw_changed,t5_substantive_changed,t5_accepted_no_substantive_edit,t5_edit_distance_norm,t5_edit_summary,paired_preferred_sentence,paired_preferred_norm,t5_corrected_to_paired_preferred
T0687,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,44,SVO-HG-044,SVO-NOCTX-HG-044,1,BA,non-preferred,他们一家人每次放假都会去海边,把鱼抓了,他们一家人每次放假都会去海边把鱼抓了。,每次放假，他们一家人都会去海边,他们一家人每次放假都会去海边,无语境版本：删除前文语境，仅保留局部句框/测试句。,686,他们一家人每次放假都会去海边把鱼抓了。,False,True,True,False,他们一家人每次放假都会去海边把鱼抓了。,,,他们一家人每次放假都会去海边把鱼抓了,他们一家人每次放假都会去海边把鱼抓了,False,False,True,0,,每次放假，他们一家人都会去海边抓鱼。,"每次放假,他们一家人都会去海边抓鱼",False
T0688,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,44,SVO-HG-044,SVO-NOCTX-HG-044,2,SVO,preferred,他们一家人每次放假都会去海边,抓鱼,他们一家人每次放假都会去海边抓鱼。,每次放假，他们一家人都会去海边,他们一家人每次放假都会去海边,无语境版本：删除前文语境，仅保留局部句框/测试句。,687,他们一家人每次放假都会去海边抓鱼。,False,True,False,True,他们一家人每次放假都会去海边抓鱼。,,,他们一家人每次放假都会去海边抓鱼,他们一家人每次放假都会去海边抓鱼,False,False,True,0,,每次放假，他们一家人都会去海边抓鱼。,"每次放假,他们一家人都会去海边抓鱼",False
T0689,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,45,SVO-HG-045,SVO-NOCTX-HG-045,1,BA,non-preferred,姐姐每当有空的时候总喜欢在阳台上,把鸽子喂了,姐姐每当有空的时候总喜欢在阳台上把鸽子喂了。,每当有空的时候，姐姐总喜欢在阳台上,姐姐每当有空的时候总喜欢在阳台上,无语境版本：删除前文语境，仅保留局部句框/测试句。,688,姐姐每当有空的时候总喜欢在阳台上把鸽子喂了。,False,True,True,False,姐姐每当有空的时候总喜欢在阳台上把鸽子喂了。,,,姐姐每当有空的时候总喜欢在阳台上把鸽子喂了,姐姐每当有空的时候总喜欢在阳台上把鸽子喂了,False,False,True,0,,每当有空的时候，姐姐总喜欢在阳台上喂鸽子。,"每当有空的时候,姐姐总喜欢在阳台上喂鸽子",False
T0690,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,45,SVO-HG-045,SVO-NOCTX-HG-045,2,SVO,preferred,姐姐每当有空的时候总喜欢在阳台上,喂鸽子,姐姐每当有空的时候总喜欢在阳台上喂鸽子。,每当有空的时候，姐姐总喜欢在阳台上,姐姐每当有空的时候总喜欢在阳台上,无语境版本：删除前文语境，仅保留局部句框/测试句。,689,姐姐每当有空的时候总喜欢在阳台上喂鸽子。,False,True,False,True,姐姐每当有空的时候总喜欢在阳台上喂鸽子。,,,姐姐每当有空的时候总喜欢在阳台上喂鸽子,姐姐每当有空的时候总喜欢在阳台上喂鸽子,False,False,True,0,,每当有空的时候，姐姐总喜欢在阳台上喂鸽子。,"每当有空的时候,姐姐总喜欢在阳台上喂鸽子",False
T0691,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,46,SVO-HG-046,SVO-NOCTX-HG-046,1,BA,non-preferred,妈妈每天睡觉前都会给孩子,把故事讲了,妈妈每天睡觉前都会给孩子把故事讲了。,每天睡觉前，妈妈都会给孩子,妈妈每天睡觉前都会给孩子,无语境版本：删除前文语境，仅保留局部句框/测试句。,690,妈妈每天睡觉前都会给孩子把故事讲了。,False,True,True,False,妈妈每天睡觉前都会给孩子把故事讲了。,,,妈妈每天睡觉前都会给孩子把故事讲了,妈妈每天睡觉前都会给孩子把故事讲了,False,False,True,0,,每天睡觉前，妈妈都会给孩子讲故事。,"每天睡觉前,妈妈都会给孩子讲故事",False
T0692,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,46,SVO-HG-046,SVO-NOCTX-HG-046,2,SVO,preferred,妈妈每天睡觉前都会给孩子,讲故事,妈妈每天睡觉前都会给孩子讲故事。,每天睡觉前，妈妈都会给孩子,妈妈每天睡觉前都会给孩子,无语境版本：删除前文语境，仅保留局部句框/测试句。,691,妈妈每天睡觉前都会给孩子讲故事。,False,True,False,True,妈妈每天睡觉前都会给孩子讲故事。,,,妈妈每天睡觉前都会给孩子讲故事,妈妈每天睡觉前都会给孩子讲故事,False,False,True,0,,每天睡觉前，妈妈都会给孩子讲故事。,"每天睡觉前,妈妈都会给孩子讲故事",False
T0693,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,47,SVO-HG-047,SVO-NOCTX-HG-047,1,BA,non-preferred,老师每天上课前都会仔细地给学生,把作业批改了,老师每天上课前都会仔细地给学生把作业批改了。,每天上课前，老师都会仔细地给学生,老师每天上课前都会仔细地给学生,无语境版本：删除前文语境，仅保留局部句框/测试句。,692,老师每天上课前都会仔细地给学生把作业批改了。,False,True,True,False,老师每天上课前都会仔细地给学生把作业批改了。,,,老师每天上课前都会仔细地给学生把作业批改了,老师每天上课前都会仔细地给学生把作业批改了,False,False,True,0,,每天上课前，老师都会仔细地给学生批改作业。,"每天上课前,老师都会仔细地给学生批改作业",False
T0694,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,47,SVO-HG-047,SVO-NOCTX-HG-047,2,SVO,preferred,老师每天上课前都会仔细地给学生,批改作业,老师每天上课前都会仔细地给学生批改作业。,每天上课前，老师都会仔细地给学生,老师每天上课前都会仔细地给学生,无语境版本：删除前文语境，仅保留局部句框/测试句。,693,老师每天上课前都会仔细地给学生批改作业。,False,True,False,True,老师每天上课前都会仔细地给学生批改作业。,,,老师每天上课前都会仔细地给学生批改作业,老师每天上课前都会仔细地给学生批改作业,False,False,True,0,,每天上课前，老师都会仔细地给学生批改作业。,"每天上课前,老师都会仔细地给学生批改作业",False
T0695,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,48,SVO-HG-048,SVO-NOCTX-HG-048,1,BA,non-preferred,司机每天开车前都会认真地,把汽车检查了,司机每天开车前都会认真地把汽车检查了。,每天开车前，司机都会认真地,司机每天开车前都会认真地,无语境版本：删除前文语境，仅保留局部句框/测试句。,694,司机每天开车前都会认真地把汽车检查了。,False,True,True,False,司机每天开车前都会认真地把汽车检查了。,,,司机每天开车前都会认真地把汽车检查了,司机每天开车前都会认真地把汽车检查了,False,False,True,0,,每天开车前，司机都会认真地检查汽车。,"每天开车前,司机都会认真地检查汽车",False
T0696,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,48,SVO-HG-048,SVO-NOCTX-HG-048,2,SVO,preferred,司机每天开车前都会认真地,检查汽车,司机每天开车前都会认真地检查汽车。,每天开车前，司机都会认真地,司机每天开车前都会认真地,无语境版本：删除前文语境，仅保留局部句框/测试句。,695,司机每天开车前都会认真地检查汽车。,False,True,False,True,司机每天开车前都会认真地检查汽车。,,,司机每天开车前都会认真地检查汽车,司机每天开车前都会认真地检查汽车,False,False,True,0,,每天开车前，司机都会认真地检查汽车。,"每天开车前,司机都会认真地检查汽车",False
T0697,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,49,SVO-HG-049,SVO-NOCTX-HG-049,1,BA,non-preferred,北方人每到冬天常常一起,把火锅吃了,北方人每到冬天常常一起把火锅吃了。,每到冬天，北方人常常一起,北方人每到冬天常常一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,696,北方人每到冬天常常一起把火锅吃了。,False,True,True,False,北方人每到冬天常常一起把火锅吃了。,,,北方人每到冬天常常一起把火锅吃了,北方人每到冬天常常一起把火锅吃了,False,False,True,0,,每到冬天，北方人常常一起吃火锅。,"每到冬天,北方人常常一起吃火锅",False
T0698,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,49,SVO-HG-049,SVO-NOCTX-HG-049,2,SVO,preferred,北方人每到冬天常常一起,吃火锅,北方人每到冬天常常一起吃火锅。,每到冬天，北方人常常一起,北方人每到冬天常常一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,697,北方人每到冬天常常一起吃火锅。,False,True,False,True,北方人每到冬天常常一起吃火锅。,,,北方人每到冬天常常一起吃火锅,北方人每到冬天常常一起吃火锅,False,False,True,0,,每到冬天，北方人常常一起吃火锅。,"每到冬天,北方人常常一起吃火锅",False
T0699,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,50,SVO-HG-050,SVO-NOCTX-HG-050,1,BA,non-preferred,很多年轻人遇到周末都喜欢去酒吧,把酒喝了,很多年轻人遇到周末都喜欢去酒吧把酒喝了。,遇到周末，很多年轻人都喜欢去酒吧,很多年轻人遇到周末都喜欢去酒吧,无语境版本：删除前文语境，仅保留局部句框/测试句。,698,很多年轻人遇到周末都喜欢去酒吧把酒喝了。,False,True,True,False,很多年轻人遇到周末都喜欢去酒吧把酒喝了。,,,很多年轻人遇到周末都喜欢去酒吧把酒喝了,很多年轻人遇到周末都喜欢去酒吧把酒喝了,False,False,True,0,,遇到周末，很多年轻人都喜欢去酒吧喝酒。,"遇到周末,很多年轻人都喜欢去酒吧喝酒",False
T0700,SVO_无语境_200,无语境,SVO-preferred,1,习惯性动作与泛指,50,SVO-HG-050,SVO-NOCTX-HG-050,2,SVO,preferred,很多年轻人遇到周末都喜欢去酒吧,喝酒,很多年轻人遇到周末都喜欢去酒吧喝酒。,遇到周末，很多年轻人都喜欢去酒吧,很多年轻人遇到周末都喜欢去酒吧,无语境版本：删除前文语境，仅保留局部句框/测试句。,699,很多年轻人遇到周末都喜欢去酒吧喝酒。,False,True,False,True,很多年轻人遇到周末都喜欢去酒吧喝酒。,,,很多年轻人遇到周末都喜欢去酒吧喝酒,很多年轻人遇到周末都喜欢去酒吧喝酒,False,False,True,0,,遇到周末，很多年轻人都喜欢去酒吧喝酒。,"遇到周末,很多年轻人都喜欢去酒吧喝酒",False
T0701,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,1,SVO-NS-001,SVO-NOCTX-NS-001,1,BA,non-preferred,我去厨房,把那根蜡烛点了,我去厨房把那根蜡烛点了。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,700,我去厨房把那根蜡烛点了。,False,True,True,False,我去厨房把那根蜡烛点了。,,,我去厨房把那根蜡烛点了,我去厨房把那根蜡烛点了,False,False,True,0,,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房点了那根蜡烛。,"昨晚停电了,我在黑暗中坐了一会儿,然后去厨房点了那根蜡烛",False
T0702,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,1,SVO-NS-001,SVO-NOCTX-NS-001,2,SVO,preferred,我去厨房,点了那根蜡烛,我去厨房点了那根蜡烛。,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,701,我去厨房点了那根蜡烛。,False,True,False,True,我去厨房点了那根蜡烛。,,,我去厨房点了那根蜡烛,我去厨房点了那根蜡烛,False,False,True,0,,昨晚停电了，我在黑暗中坐了一会儿，然后去厨房点了那根蜡烛。,"昨晚停电了,我在黑暗中坐了一会儿,然后去厨房点了那根蜡烛",False
T0703,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,2,SVO-NS-002,SVO-NOCTX-NS-002,1,BA,non-preferred,我,把那张练习卷做完了,我把那张练习卷做完了。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,702,我把那张练习卷做完了。,False,True,True,False,我把那张练习卷做完了。,,,我把那张练习卷做完了,我把那张练习卷做完了,False,False,True,0,,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后做完了那张练习卷。,"我昨天复习得很认真,先看了书上的笔记,又默写了单词,然后做完了那张练习卷",False
T0704,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,2,SVO-NS-002,SVO-NOCTX-NS-002,2,SVO,preferred,我,做完了那张练习卷,我做完了那张练习卷。,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,703,我做完了那张练习卷。,False,True,False,True,我做完了那张练习卷。,,,我做完了那张练习卷,我做完了那张练习卷,False,False,True,0,,我昨天复习得很认真，先看了书上的笔记，又默写了单词，然后做完了那张练习卷。,"我昨天复习得很认真,先看了书上的笔记,又默写了单词,然后做完了那张练习卷",False
T0705,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,3,SVO-NS-003,SVO-NOCTX-NS-003,1,BA,non-preferred,我晚上还,把那场电影看了,我晚上还把那场电影看了。,周末我去逛商场，买了一双鞋，晚上还,我晚上还,无语境版本：删除前文语境，仅保留局部句框/测试句。,704,我晚上还把那场电影看了。,False,True,True,False,我晚上还把那场电影看了。,,,我晚上还把那场电影看了,我晚上还把那场电影看了,False,False,True,0,,周末我去逛商场，买了一双鞋，晚上还看了一场电影。,"周末我去逛商场,买了一双鞋,晚上还看了一场电影",False
T0706,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,3,SVO-NS-003,SVO-NOCTX-NS-003,2,SVO,preferred,我晚上还,看了一场电影,我晚上还看了一场电影。,周末我去逛商场，买了一双鞋，晚上还,我晚上还,无语境版本：删除前文语境，仅保留局部句框/测试句。,705,我晚上还看了一场电影。,False,True,False,True,我晚上还看了一场电影。,,,我晚上还看了一场电影,我晚上还看了一场电影,False,False,True,0,,周末我去逛商场，买了一双鞋，晚上还看了一场电影。,"周末我去逛商场,买了一双鞋,晚上还看了一场电影",False
T0707,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,4,SVO-NS-004,SVO-NOCTX-NS-004,1,BA,non-preferred,我,把鞋子穿上了,我把鞋子穿上了。,早上时间太紧了，我匆匆忙忙刷了牙，洗了脸，然后,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,706,我把鞋子穿上了。,False,True,True,False,我把鞋子穿上了。,,,我把鞋子穿上了,我把鞋子穿上了,False,False,True,0,,早上时间太紧了，我匆匆忙忙刷了牙，洗了脸，然后穿上了鞋子。,"早上时间太紧了,我匆匆忙忙刷了牙,洗了脸,然后穿上了鞋子",False
T0708,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,4,SVO-NS-004,SVO-NOCTX-NS-004,2,SVO,preferred,我,穿上了鞋子,我穿上了鞋子。,早上时间太紧了，我匆匆忙忙刷了牙，洗了脸，然后,我,无语境版本：删除前文语境，仅保留局部句框/测试句。,707,我穿上了鞋子。,False,True,False,True,我穿上了鞋子。,,,我穿上了鞋子,我穿上了鞋子,False,False,True,0,,早上时间太紧了，我匆匆忙忙刷了牙，洗了脸，然后穿上了鞋子。,"早上时间太紧了,我匆匆忙忙刷了牙,洗了脸,然后穿上了鞋子",False
T0709,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,5,SVO-NS-005,SVO-NOCTX-NS-005,1,BA,non-preferred,大家一起,把蛋糕切了,大家一起把蛋糕切了。,昨天生日派对上，大家先唱了生日歌，又许了愿望，然后一起,大家一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,708,大家一起把蛋糕切了。,False,True,True,False,大家一起把蛋糕切了。,,,大家一起把蛋糕切了,大家一起把蛋糕切了,False,False,True,0,,昨天生日派对上，大家先唱了生日歌，又许了愿望，然后一起切了蛋糕。,"昨天生日派对上,大家先唱了生日歌,又许了愿望,然后一起切了蛋糕",False
T0710,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,5,SVO-NS-005,SVO-NOCTX-NS-005,2,SVO,preferred,大家一起,切了蛋糕,大家一起切了蛋糕。,昨天生日派对上，大家先唱了生日歌，又许了愿望，然后一起,大家一起,无语境版本：删除前文语境，仅保留局部句框/测试句。,709,大家一起切了蛋糕。,False,True,False,True,大家一起切了蛋糕。,,,大家一起切了蛋糕,大家一起切了蛋糕,False,False,True,0,,昨天生日派对上，大家先唱了生日歌，又许了愿望，然后一起切了蛋糕。,"昨天生日派对上,大家先唱了生日歌,又许了愿望,然后一起切了蛋糕",False
T0711,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,6,SVO-NS-006,SVO-NOCTX-NS-006,1,BA,non-preferred,他默默地,把那支烟点了,他默默地把那支烟点了。,他走进房间，脱下外套，然后走到窗前默默地,他默默地,无语境版本：删除前文语境，仅保留局部句框/测试句。,710,他默默地把那支烟点了。,False,True,True,False,他默默地把那支烟点了。,,,他默默地把那支烟点了,他默默地把那支烟点了,False,False,True,0,,他走进房间，脱下外套，然后走到窗前默默地点了一支烟。,"他走进房间,脱下外套,然后走到窗前默默地点了一支烟",False
T0712,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,6,SVO-NS-006,SVO-NOCTX-NS-006,2,SVO,preferred,他默默地,点了一支烟,他默默地点了一支烟。,他走进房间，脱下外套，然后走到窗前默默地,他默默地,无语境版本：删除前文语境，仅保留局部句框/测试句。,711,他默默地点了一支烟。,False,True,False,True,他默默地点了一支烟。,,,他默默地点了一支烟,他默默地点了一支烟,False,False,True,0,,他走进房间，脱下外套，然后走到窗前默默地点了一支烟。,"他走进房间,脱下外套,然后走到窗前默默地点了一支烟",False
T0713,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,7,SVO-NS-007,SVO-NOCTX-NS-007,1,BA,non-preferred,我们,把烤鸭吃了,我们把烤鸭吃了。,去北京旅行的时候，我们去了故宫，看了天安门，爬了长城，最后还,我们,无语境版本：删除前文语境，仅保留局部句框/测试句。,712,我们把烤鸭吃了。,False,True,True,False,我们把烤鸭吃了。,,,我们把烤鸭吃了,我们把烤鸭吃了,False,False,True,0,,去北京旅行的时候，我们去了故宫，看了天安门，爬了长城，最后还吃了烤鸭。,"去北京旅行的时候,我们去了故宫,看了天安门,爬了长城,最后还吃了烤鸭",False
T0714,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,7,SVO-NS-007,SVO-NOCTX-NS-007,2,SVO,preferred,我们,吃了烤鸭,我们吃了烤鸭。,去北京旅行的时候，我们去了故宫，看了天安门，爬了长城，最后还,我们,无语境版本：删除前文语境，仅保留局部句框/测试句。,713,我们吃了烤鸭。,False,True,False,True,我们吃了烤鸭。,,,我们吃了烤鸭,我们吃了烤鸭,False,False,True,0,,去北京旅行的时候，我们去了故宫，看了天安门，爬了长城，最后还吃了烤鸭。,"去北京旅行的时候,我们去了故宫,看了天安门,爬了长城,最后还吃了烤鸭",False
T0715,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,8,SVO-NS-008,SVO-NOCTX-NS-008,1,BA,non-preferred,经理开始,把那份年终报告写了,经理开始把那份年终报告写了。,经理先开了一个早会，然后回到办公室，开始,经理开始,无语境版本：删除前文语境，仅保留局部句框/测试句。,714,经理开始把那份年终报告写了。,False,True,True,False,经理开始把那份年中报告写了。,,,经理开始把那份年终报告写了,经理开始把那份年中报告写了,True,True,False,1,replace:终->中@8:9,经理先开了一个早会，然后回到办公室，开始写那份年终报告。,"经理先开了一个早会,然后回到办公室,开始写那份年终报告",False
T0716,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,8,SVO-NS-008,SVO-NOCTX-NS-008,2,SVO,preferred,经理开始,写那份年终报告,经理开始写那份年终报告。,经理先开了一个早会，然后回到办公室，开始,经理开始,无语境版本：删除前文语境，仅保留局部句框/测试句。,715,经理开始写那份年终报告。,False,True,False,True,经理开始写那份年中报告。,,,经理开始写那份年终报告,经理开始写那份年中报告,True,True,False,1,replace:终->中@8:9,经理先开了一个早会，然后回到办公室，开始写那份年终报告。,"经理先开了一个早会,然后回到办公室,开始写那份年终报告",False
T0717,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,9,SVO-NS-009,SVO-NOCTX-NS-009,1,BA,non-preferred,大家认真地,把那首钢琴曲听了,大家认真地把那首钢琴曲听了。,在音乐会上，大家都很安静，认真地,大家认真地,无语境版本：删除前文语境，仅保留局部句框/测试句。,716,大家认真地把那首钢琴曲听了。,False,True,True,False,大家认真地把那首钢琴曲听了。,,,大家认真地把那首钢琴曲听了,大家认真地把那首钢琴曲听了,False,False,True,0,,在音乐会上，大家都很安静，认真地听那首钢琴曲。,"在音乐会上,大家都很安静,认真地听那首钢琴曲",False
T0718,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,9,SVO-NS-009,SVO-NOCTX-NS-009,2,SVO,preferred,大家认真地,听那首钢琴曲,大家认真地听那首钢琴曲。,在音乐会上，大家都很安静，认真地,大家认真地,无语境版本：删除前文语境，仅保留局部句框/测试句。,717,大家认真地听那首钢琴曲。,False,True,False,True,大家认真地听那首钢琴曲。,,,大家认真地听那首钢琴曲,大家认真地听那首钢琴曲,False,False,True,0,,在音乐会上，大家都很安静，认真地听那首钢琴曲。,"在音乐会上,大家都很安静,认真地听那首钢琴曲",False
T0719,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,10,SVO-NS-010,SVO-NOCTX-NS-010,1,BA,non-preferred,孩子们马上跑过去,把那些沙子踩了,孩子们马上跑过去把那些沙子踩了。,到了海边，孩子们兴奋地脱掉鞋子，马上跑过去,孩子们马上跑过去,无语境版本：删除前文语境，仅保留局部句框/测试句。,718,孩子们马上跑过去把那些沙子踩了。,False,True,True,False,孩子们马上跑过去把那些沙子踩了。,,,孩子们马上跑过去把那些沙子踩了,孩子们马上跑过去把那些沙子踩了,False,False,True,0,,到了海边，孩子们兴奋地脱掉鞋子，马上跑过去踩那些沙子。,"到了海边,孩子们兴奋地脱掉鞋子,马上跑过去踩那些沙子",False
T0720,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,10,SVO-NS-010,SVO-NOCTX-NS-010,2,SVO,preferred,孩子们马上跑过去,踩那些沙子,孩子们马上跑过去踩那些沙子。,到了海边，孩子们兴奋地脱掉鞋子，马上跑过去,孩子们马上跑过去,无语境版本：删除前文语境，仅保留局部句框/测试句。,719,孩子们马上跑过去踩那些沙子。,False,True,False,True,孩子们马上跑过去踩那些杀字。,,,孩子们马上跑过去踩那些沙子,孩子们马上跑过去踩那些杀字,True,True,False,2,replace:沙子->杀字@11:13,到了海边，孩子们兴奋地脱掉鞋子，马上跑过去踩那些沙子。,"到了海边,孩子们兴奋地脱掉鞋子,马上跑过去踩那些沙子",False
T0721,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,11,SVO-NS-011,SVO-NOCTX-NS-011,1,BA,non-preferred,我回到自己房间里,把作业写了,我回到自己房间里把作业写了。,饭后，我帮妈妈洗了碗，然后看了一会儿电视，就回到自己房间里,我回到自己房间里,无语境版本：删除前文语境，仅保留局部句框/测试句。,720,我回到自己房间里把作业写了。,False,True,True,False,我回到自己房间里把作业写了。,,,我回到自己房间里把作业写了,我回到自己房间里把作业写了,False,False,True,0,,饭后，我帮妈妈洗了碗，然后看了一会儿电视，就回到自己房间里写作业了。,"饭后,我帮妈妈洗了碗,然后看了一会儿电视,就回到自己房间里写作业了",False
T0722,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,11,SVO-NS-011,SVO-NOCTX-NS-011,2,SVO,preferred,我回到自己房间里,写作业了,我回到自己房间里写作业了。,饭后，我帮妈妈洗了碗，然后看了一会儿电视，就回到自己房间里,我回到自己房间里,无语境版本：删除前文语境，仅保留局部句框/测试句。,721,我回到自己房间里写作业了。,False,True,False,True,我回到自己房间里写作业了。,,,我回到自己房间里写作业了,我回到自己房间里写作业了,False,False,True,0,,饭后，我帮妈妈洗了碗，然后看了一会儿电视，就回到自己房间里写作业了。,"饭后,我帮妈妈洗了碗,然后看了一会儿电视,就回到自己房间里写作业了",False
T0723,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,12,SVO-NS-012,SVO-NOCTX-NS-012,1,BA,non-preferred,我去二楼,把那本画册买了,我去二楼把那本画册买了。,昨天我去书店，先买了一本字典，然后去二楼,我去二楼,无语境版本：删除前文语境，仅保留局部句框/测试句。,722,我去二楼把那本画册买了。,False,True,True,False,我去二楼把那本画册买了。,,,我去二楼把那本画册买了,我去二楼把那本画册买了,False,False,True,0,,昨天我去书店，先买了一本字典，然后去二楼买了一本画册。,"昨天我去书店,先买了一本字典,然后去二楼买了一本画册",False
T0724,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,12,SVO-NS-012,SVO-NOCTX-NS-012,2,SVO,preferred,我去二楼,买了一本画册,我去二楼买了一本画册。,昨天我去书店，先买了一本字典，然后去二楼,我去二楼,无语境版本：删除前文语境，仅保留局部句框/测试句。,723,我去二楼买了一本画册。,False,True,False,True,我去二楼买了一本画册。,,,我去二楼买了一本画册,我去二楼买了一本画册,False,False,True,0,,昨天我去书店，先买了一本字典，然后去二楼买了一本画册。,"昨天我去书店,先买了一本字典,然后去二楼买了一本画册",False
T0725,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,13,SVO-NS-013,SVO-NOCTX-NS-013,1,BA,non-preferred,我去厨房,把那块面包吃了,我去厨房把那块面包吃了。,早上我起床后，先喝了一杯温水，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,724,我去厨房把那块面包吃了。,False,True,True,False,我去厨房把那块面包吃了。,,,我去厨房把那块面包吃了,我去厨房把那块面包吃了,False,False,True,0,,早上我起床后，先喝了一杯温水，然后去厨房吃了一块面包。,"早上我起床后,先喝了一杯温水,然后去厨房吃了一块面包",False
T0726,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,13,SVO-NS-013,SVO-NOCTX-NS-013,2,SVO,preferred,我去厨房,吃了一块面包,我去厨房吃了一块面包。,早上我起床后，先喝了一杯温水，然后去厨房,我去厨房,无语境版本：删除前文语境，仅保留局部句框/测试句。,725,我去厨房吃了一块面包。,False,True,False,True,我去厨房吃了一块面包。,,,我去厨房吃了一块面包,我去厨房吃了一块面包,False,False,True,0,,早上我起床后，先喝了一杯温水，然后去厨房吃了一块面包。,"早上我起床后,先喝了一杯温水,然后去厨房吃了一块面包",False
T0727,SVO_无语境_200,无语境,SVO-preferred,2,叙述经历和日程,14,SVO-NS-014,SVO-NOCTX-NS-014,1,BA,non-preferred,我们在长椅上坐着,把那首中文歌听了,我们在长椅上坐着把那首中文歌听了。,我们去公园玩，先散了步，看了花，然后在长椅上坐着,我们在长椅上坐着,无语境版本：删除前文语境，仅保留局部句框/测试句。,726,我们在长椅上坐着把那首中文歌听了。,False,True,True,False,我们在长椅上坐着把那首中文歌听了。,,,我们在长椅上坐着把那首中文歌听了,我们在长椅上坐着把那首中文歌听了,False,False,True,0,,我们去公园玩，先散了步，看了花，然后在长椅上坐着听了一首中文歌。,"我们去公园玩,先散了步,看了花,然后在长椅上坐着听了一首中文歌",False
